JOB ID,TEST STATUS,TEST END,TEST SUBMISSION ID,FAILED COMMENTS,SCRIPT NAME,SUITE NAME,CHANGED BY,ANALYSIS,ANALYSED BY,CATEGORY,TEST INFO ID,TICKET NUMBER,UPDATED TIME
370881,ABORTED,5/26/2021 12:15,9374449,,bgpribgroup.pl_193r1evo_rli38534_virtual_scapa,VIRTUAL_SCAPA_PCT_PFE_RLI38534_L3FWD_3,,,,,,,
370897,FAILED,5/26/2021 11:53,9374503,"Ignoring because of core pattern rule ID 2,2,2",vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370868,FAILED,5/26/2021 11:48,9374302,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370912,FAILED,5/26/2021 11:49,505553,,,unit-test,,,,,,,
370897,FAILED,5/26/2021 11:33,504829,,,unit-test,,,,,,,
370845,ABORTED,5/26/2021 11:17,9374391,This script is not supported for this Branch/Release,BFD_PIMv6_SINGLEHOP_VMX,RPD_PC_BFD_MTS,pct-admin,,,,,,
370868,FAILED,5/26/2021 10:55,505869,,,unit-test,,,,,,,
370814,ABORTED,5/26/2021 10:49,9373747,,vscapa_sanity_if_dualVlan,s2c_aft_vscapa_interfaces,,,,,,,
370829,FAILED,5/26/2021 10:40,9374220,"Same Failure is seen in the baseline, Please refer DR ID 9366154",ospf_dr.pl_1185_Default,RPD_PC_OSPF,pct-admin,,,,,,
370829,ABORTED,5/26/2021 11:07,9374217,,ROSEN7ER1.pl_1094_Default,RPD_PC_Multicast,,,,,,,
370829,ABORTED,5/26/2021 11:07,9374212,,igmp_snooping_evpnompls_intra_vlan_inter_vlan_multicast_access_port_3_3.robot_PCT_2_2,RPD_PC_EVPN,,,,,,,
370829,ABORTED,5/26/2021 11:07,9374220,,ospf_nsr_3.pl_RIAD_TRIO_SPLIT,RPD_PC_OSPF,,,,,,,
370807,FAILED,5/26/2021 10:31,9374178,Ignoring because of core pattern rule ID 2,vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370821,FAILED,5/26/2021 10:45,9374118,Ignoring because of core pattern rule ID 1,ospf_no_lsa7to5_refresh.pl_1909_Default,RPD_PC_OSPF,pct-admin,,,,,,
370807,ABORTED,5/26/2021 10:58,9374173,,Infra_l2_l3_mpls_fw_vbrackla,brackla_basic_platform_sanity,,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,peer_as_routing_instances.robot_132673_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,peer_as_logical_systems.robot_132671_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,peer_as_ebgp_group.robot_132670_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,peer_as_sanity.robot_132579_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,peer_as_negativesanity.robot_132669_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,ebgp_default_policy_003.robot_136559_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,BGP_204_RLI43559_bgpidentifier_001.robot_142154_Default,RPD_PC_BGP,pct-admin,,,,,,
370376,ABORTED,5/26/2021 10:17,9374158,This script is not supported for this Branch/Release,ebgp_default_policy_001.robot_136557_Default,RPD_PC_BGP,pct-admin,,,,,,
370359,ABORTED,5/26/2021 10:18,9374148,This script is not supported for this Branch/Release,j81_tpi_4068_snmpd_traceoptions_DDL_code_cleanup.pl_PCT_2_2,SNMP_PC_MISC,pct-admin,,,,,,
370359,ABORTED,5/26/2021 10:18,9374148,This script is not supported for this Branch/Release,j81_tpi_4068_snmpd_traceoptions_DDL_code_cleanup.pl_PCT_2_1,SNMP_PC_MISC,pct-admin,,,,,,
370359,ABORTED,5/26/2021 10:18,9374146,This script is not supported for this Branch/Release,PR_591896_all_junos_sw_snmp_wrong_destn_ip_address_in_sd_syslog.pl_9336_Default,SNMP_PC_PROTOCOL_V2,pct-admin,,,,,,
370821,FAILED,5/26/2021 11:08,9374123,Ignoring because of core pattern rule ID 1,rli8301_dyn_policy_aspath.pl_1866_Default,RPD_PC_Policy,pct-admin,,,,,,
370821,FAILED,5/26/2021 10:48,9374104,Ignoring because of core pattern rule ID 1,151F4_stout_RLI24277_rsvp_oam.pl_RIAD_VSPIRENT,RPD_PC_RSVP,pct-admin,,,,,,
370821,ABORTED,5/26/2021 10:56,9374097,,182R1_RLI_34996_MX_IGMP_Snooping_EVPNoMPLS_INTRA_VLAN_INTER_VLAN_Multicast_Access_Port_2_3.robot_PCT_2_2,RPD_PC_EVPN,,,,,,,
370821,FAILED,5/26/2021 11:29,9374076,Ignoring because of core pattern rule ID 1,Static_lsp_stats.pl_1642_Default,RPD_PC_MPLS,pct-admin,,,,,,
370821,FAILED,5/26/2021 12:04,9374076,Ignoring because of core pattern rule ID 1,linkProExplicit.pl_832_Default,RPD_PC_MPLS,pct-admin,,,,,,
370814,FAILED,5/26/2021 9:09,9373756,,vscapa_sanity_mpls_pop,s2c_aft_vscapa_mpls,,,,,,,
370814,ABORTED,5/26/2021 10:07,9373756,,vscapa_sanity_mpls_el,s2c_aft_vscapa_mpls,,,,,,,
370814,FAILED,5/26/2021 9:09,9373756,,vscapa_sanity_mpls_push,s2c_aft_vscapa_mpls,,,,,,,
370807,FAILED,5/26/2021 10:46,9373985,"Ignoring because of core pattern rule ID 2,2",sanity_firewall_ipv4_match1.robot_zt,Firewall_ipv4_match_sanity,pct-admin,,,,,,
370807,FAILED,5/26/2021 10:31,9373988,Ignoring because of core pattern rule ID 2,sanity_firewall_nhgroup.robot_zt,Firewall_nhgroup_sanity,pct-admin,,,,,,
370807,FAILED,5/26/2021 10:53,9373985,Ignoring because of core pattern rule ID 2,sanity_firewall_ipv4_match.robot_zt,Firewall_ipv4_match_sanity,pct-admin,,,,,,
370807,FAILED,5/26/2021 10:48,9373989,"Same Failure is seen in the baseline, Please refer DR ID 9373727",sanity_firewall_scale.robot_zt,Firewall_scale_sanity,pct-admin,,,,,,
370807,FAILED,5/26/2021 10:41,9373967,Ignoring because of core pattern rule ID 2,sanity_firewall_basic.robot_zt,VZT_PCT_FIREWALL_PRODUCTION,pct-admin,,,,,,
370837,FAILED,5/26/2021 8:48,9373579,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370837,ABORTED,5/26/2021 9:27,9373504,,vscapa_sanity_ipv4_route_scale_lag,s2c_aft_vscapa_routes_nexthops,,,,,,,
370837,FAILED,5/26/2021 7:43,9373204,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370837,FAILED,5/26/2021 9:23,505902,,,unit-test,,,,,,,
370837,ABORTED,5/26/2021 9:27,9373201,,vscapa_sanity_ipv4_route_scale,s2c_aft_vscapa_routes_nexthops,,,,,,,
370792,FAILED,5/26/2021 9:59,9373808,,avpn_ts_ikev2_basic_1_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370814,FAILED,5/26/2021 9:18,505933,,,unit-test,,,,,,,
370794,FAILED,5/26/2021 10:23,9373735,,avpn_ts_ikev2_basic_1_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370794,FAILED,5/26/2021 10:29,9373735,,avpn_ts_ikev2_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370794,FAILED,5/26/2021 10:44,9373735,,avpn_ts_ikev1_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370822,FAILED,5/26/2021 7:16,9372435,,Sapphire_32CD_S2C,Sapphire_32CD_Sanity_Suite_S2C,,,,,,,
370822,FAILED,5/26/2021 3:42,9371575,,Sapphire_32CD_S2C,Sapphire_32CD_Sanity_Suite_S2C,,,,,,,
370806,FAILED,5/26/2021 8:33,504799,,,unit-test,,,,,,,
370792,ABORTED,5/26/2021 7:58,9373544,,pmi_s2s_sha1-2_ipv6_cc_fo.robot_CI_NP,S2C-SRX-PMI-SHA-201-VSRX3.0,,,,,,,
370728,FAILED,5/26/2021 7:30,9373138,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370782,FAILED,5/26/2021 8:58,505886,,,unit-test,,,,,,,
370703,FAILED,5/26/2021 7:23,9372804,,vscapa_interfaces_infra_l2_l3,s2c_aft_vscapa_interfaces,,,,,,,
370793,FAILED,5/26/2021 8:43,9373470,,avpn_ts_ikev2_basic_1_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370793,FAILED,5/26/2021 9:01,9373470,,avpn_ts_ikev2_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370793,FAILED,5/26/2021 9:01,9373470,,avpn_ts_ikev1_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370784,FAILED,5/26/2021 8:05,9373392,Ignoring because of core pattern rule ID 1,lsp.metric.1.pl_2399_Default,RPD_PC_MPLS,pct-admin,,,,,,
370784,FAILED,5/26/2021 8:05,9373392,Ignoring because of core pattern rule ID 1,1_hop_lsp.pl_963_Default,RPD_PC_MPLS,pct-admin,,,,,,
370784,FAILED,5/26/2021 8:16,9373392,Ignoring because of core pattern rule ID 1,no_propogate_decrement.pl_1469_Default,RPD_PC_MPLS,pct-admin,,,,,,
370784,FAILED,5/26/2021 7:54,9373365,,mxfpc2_4xOC12_ripng-isis-bgp.pl_1814_Default,RPD_PC_BGP_Sharding,,,,,,,
370784,FAILED,5/26/2021 8:37,9373392,"Ignoring because of core pattern rule ID 1,1",JC133_18093_addpath_nsr_mp.pl_1416_Default,RPD_PC_MPLS,pct-admin,,,,,,
370784,FAILED,5/26/2021 7:36,9373393,"Same Failure is seen in the baseline, Please refer DR ID 9366151",mismatch_address_rsvp_igp.pl_2899_Default,RPD_PC_RSVP,pct-admin,,,,,,
370784,FAILED,5/26/2021 7:58,9373365,"Same Failure is seen in the baseline, Please refer DR ID 9373217",bgp_route_disinguisher.pl_1613_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370784,FAILED,5/26/2021 7:56,9373393,Ignoring because of core pattern rule ID 1,same_refresh_timer.pl_1834_Default,RPD_PC_RSVP,pct-admin,,,,,,
370784,FAILED,5/26/2021 8:03,9373365,"Same Failure is seen in the baseline, Please refer DR ID 9373217",tc1thru4.v6.pl_864_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370784,FAILED,5/26/2021 9:54,9373365,"Same Failure is seen in the baseline, Please refer DR ID 9373217",v6_ibgp_isis_1146_Default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370784,FAILED,5/26/2021 7:54,9373385,"Same Failure is seen in the baseline, Please refer DR ID 9366152",133_adpc_5631_igmpsnooping_p2mp_2.pl_RIAD_VSPIRENT,RPD_PC_P2MP,pct-admin,,,,,,
370784,FAILED,5/26/2021 8:00,9373365,"Same Failure is seen in the baseline, Please refer DR ID 9373217",104_mx80_pr807357_attr_set.pl_104_pr807357_virtual_default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370784,FAILED,5/26/2021 8:08,9373365,"Same Failure is seen in the baseline, Please refer DR ID 9373217",bgp_open_t_opt.pl_151_pr958536_physical_default,RPD_PC_BGP_Sharding,pct-admin,,,,,,
370776,ABORTED,5/26/2021 7:26,9373333,This script is not supported for this Branch/Release,evpn_type5_4_1.robot_vex,RPD_PC_EVPN,pct-admin,,,,,,
370792,ABORTED,5/26/2021 7:29,9373316,,pmi_s2s_sha1-2_ipv6_cc_fo.robot_CI_NP,S2C-SRX-PMI-SHA-201-VSRX3.0,,,,,,,
370792,ABORTED,5/26/2021 7:30,9373310,,pmi_s2s_natt_ha_fo.robot_CI_NP,S2C-SRX-SEC-PMI,,,,,,,
370792,ABORTED,5/26/2021 7:30,9373310,,pmi_p2p_avpn_gcm_cc_fo.robot_CI_NP,S2C-SRX-SEC-PMI,,,,,,,
370776,FAILED,5/26/2021 8:43,9373302,,vplsGeneral_iflFloodExtd_vlan_887_Default,KERNEL_PC_VPLS,,,,,,,
370792,FAILED,5/26/2021 8:37,9373276,,avpn_ts_ikev2_basic_1_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370728,FAILED,5/26/2021 7:12,9373133,,l2_evo_basic_vbrackla.robot_129980_Default,S2C_PFE_VBRACKLA_L2,,,,,,,
370792,FAILED,5/26/2021 8:46,9373276,,avpn_ts_ikev2_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370792,FAILED,5/26/2021 8:54,9373276,,avpn_ts_ikev1_basic_2_virtual_PCT_FCC,S2C-SRX-VSRX-VPN-AutoVPN-P2P-TrafficSelector_IKED,,,,,,,
370351,FAILED,5/26/2021 7:40,9373191,1 out of 1 users analyzed,rpd_cd2.pl_16_Default,RPD_S2C_VMX,,,,,,,
370513,FAILED,5/26/2021 7:54,9373184,,nfx350_platform_pct.pl_143032_Default,SW_PRECOMMIT_BIRA_PlatformSanity,,,,,,,
370513,FAILED,5/26/2021 8:16,9373183,,Platform_chassisd_test_Macallan.pl_119981_Default,SW_PRECOMMIT_MACALLAN_CHASSISD,,,,,,,
370567,FAILED,5/26/2021 7:14,9373182,,nfx350_platform_pct.pl_143032_Default,SW_PRECOMMIT_BIRA_PlatformSanity,,1597154,sherinp,BASELINE SW PR,21537163,1597154,5/26/2021 9:46
370623,FAILED,5/26/2021 7:24,9373164,,Bira_l2_Sanity_batch_CI,PHY_PLATFORM_BIRA_BATCH,,,,,,,
370623,FAILED,5/26/2021 6:59,9373161,,toxicity_check_CD_CI_Restart_Demones.pl_129739_Default,PHY_PLATFORM_ODIN_BATCH,,,,,,,
370673,FAILED,5/26/2021 7:20,9373156,1 out of 1 users analyzed,Bira_l2_Sanity_batch_CI,PHY_PLATFORM_BIRA_BATCH,,1597154,kumarkp,BASELINE SW PR,21537150,1597154,5/26/2021 11:13
370728,FAILED,5/26/2021 6:22,9372913,,l2_evo_basic_vbrackla.robot_129980_Default,S2C_PFE_VBRACKLA_L2,,,,,,,
370728,FAILED,5/26/2021 6:21,9372914,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370779,ABORTED,5/26/2021 6:56,9373125,ABORTED BY pct-admin after job is completed,Infra_l2_l3_mpls_fw_vbrackla_split,brackla_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373125,ABORTED BY pct-admin after job is completed,Infra_l2_l3_mpls_fw_vbrackla,brackla_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373125,ABORTED BY pct-admin after job is completed,ae_l2_l3_test_vbrackla_split,brackla_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373125,ABORTED BY pct-admin after job is completed,ae_l2_l3_test_vbrackla,brackla_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373123,ABORTED BY pct-admin after job is completed,ae_vscapa_sanity,scapa_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373123,ABORTED BY pct-admin after job is completed,vscapa_mpls,scapa_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373123,ABORTED BY pct-admin after job is completed,vscapa_l3,scapa_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,9373123,ABORTED BY pct-admin after job is completed,vscapa_l2,scapa_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,0,ABORTED BY pct-admin after job is completed,,redbull_basic_platform_sanity,pct-admin,,,,,,
370779,ABORTED,5/26/2021 6:56,0,ABORTED BY pct-admin after job is completed,,ferrari_basic_platform_sanity,pct-admin,,,,,,
370687,FAILED,5/26/2021 6:36,9373108,"Ignoring because of core pattern rule ID 1,1,1",vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,pct-admin,,,,,,
370789,ABORTED,5/26/2021 8:25,9373101,,isis_basic_mts1_vArdbeg,ardbeg_basic_platform_sanity,,,,,,,
370721,FAILED,5/26/2021 8:52,9373090,,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_21.2,,,,,,,
370687,FAILED,5/26/2021 6:53,9373058,"Same Failure is seen in the baseline, Please refer DR ID 9369176",J151_X49_D100_RLI32133_on_box_reporting_idp_screen_ipsecvpn.robot_PCT,S2C-SRX-ONBOX-LOGGING,pct-admin,,,,,,
370687,FAILED,5/26/2021 7:18,9373038,,ipv6_ntp_ptop.pl_1703_Default,KERNEL_PC_SANITY,,,,,,,
370742,ABORTED,5/26/2021 5:47,9372644,,ospf3_l3vpn_basic.pl_193r1evo_rli39822_virtual_scapa,VIRTUAL_SCAPA_PCT_PFE_RLI39822_OSPF3,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,vscapa_aft_rt_nhs,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_BRACKLA_PCT_PFE_LDP_SCALING_SANITY,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_BRACKLA_PCT_AE_8LINK_TRAFFIC_SANITY,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_SCAPA_PCT_PFE_RLI41246_OSPF,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_SCAPA_PCT_PFE_RLI38534_L3FWD_3,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_VPN,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,scapa_basic_platform_sanity,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_IPV4,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,vscapa_aft_ecmp,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,brackla_basic_platform_sanity,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,vscapa_aft_mpls,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,S2C_PFE_VBRACKLA_L2,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,vscapa_aft_interfaces,,,,,,,
370757,FAILED,5/26/2021 5:34,505792,,,VBRACKLA_PFERESTART_DEV,,,,,,,
370711,FAILED,5/26/2021 6:53,9372930,Ignoring because of core pattern rule ID 3,Platform_chassisd_test_Macallan.pl_119981_Default,SW_PRECOMMIT_MACALLAN_CHASSISD,pct-admin,,,,,,
370728,FAILED,5/26/2021 5:34,505781,,,sanity_firewall_l2_matchConditions_suite,,,,,,,
370766,FAILED,5/26/2021 5:10,9372601,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370742,ABORTED,5/26/2021 5:08,9372647,,no_propogate_decrement_temp_migr_requ_1.pl_193r1evo_rli38538_virtual_scapa,VIRTUAL_SCAPA_PCT_PFE_RLI38538_MPLS_1,,,,,,,
370729,ABORTED,5/26/2021 5:07,9372847,This script is not supported for this Branch/Release,evpn_type5_4_1.robot_vex,RPD_PC_EVPN,pct-admin,,,,,,
370729,FAILED,5/26/2021 6:05,9372842,Updated on 2021-05-26 11:20:06 by: amahapatra reason: Failure is not related to my change.,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_20.4,L2_PCT_EVPN_VXLAN_DEV_UT_ERB_VMX_SANITY_20.4,amahapatra,,,,,,
370778,FAILED,5/26/2021 4:50,9372674,,isis_basic_mts1_vArdbeg,ardbeg_basic_platform_sanity,,,,,,,
370778,FAILED,5/26/2021 4:49,9372682,,ospfv3_af_overlap_2.pl_193r1evo_rli38534_virtual_scapa,VIRTUAL_SCAPA_PCT_PFE_RLI38534_OSPFV3,,,,,,,
370728,FAILED,5/26/2021 4:47,9372429,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370778,FAILED,5/26/2021 4:41,9372707,,vMX_ZT_chassisd_test.pl_86042_Default,ferrari_basic_platform_sanity,,,,,,,
370739,ABORTED,5/26/2021 4:49,9372818,This script is not supported for this Branch/Release,igp_isis_fr_11.robot_141227_Default,RPD_PC_ISIS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372818,This script is not supported for this Branch/Release,igp_isis_fr_20.robot_141296_Default,RPD_PC_ISIS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372818,This script is not supported for this Branch/Release,igp_isis_fr_09.robot_141221_Default,RPD_PC_ISIS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372812,This script is not supported for this Branch/Release,flex_algo_isis_cfd_mts1.robot_144872_Default,RPD_PC_ISIS_MTS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372812,This script is not supported for this Branch/Release,isis_overload_mts1.robot_VPTX,RPD_PC_ISIS_MTS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372812,This script is not supported for this Branch/Release,isis_overload_mts1.robot_VMX,RPD_PC_ISIS_MTS,pct-admin,,,,,,
370739,ABORTED,5/26/2021 4:49,9372812,This script is not supported for this Branch/Release,isis_overload_mts3.robot_VMX,RPD_PC_ISIS_MTS,pct-admin,,,,,,
370769,ABORTED,5/26/2021 4:46,9372358,,ae_vscapa_sanity,scapa_basic_platform_sanity,,,,,,,
370730,ABORTED,5/26/2021 5:27,9372798,,ae_l2_l3_test_vbrackla_split,brackla_basic_platform_sanity,,,,,,,
370703,FAILED,5/26/2021 4:39,505725,,,unit-test,,,,,,,
370744,ABORTED,5/26/2021 4:38,9372397,,ospf3_l3vpn_basic.pl_193r1evo_rli39822_virtual_scapa,VIRTUAL_SCAPA_PCT_PFE_RLI39822_OSPF3,,,,,,,
370728,FAILED,5/26/2021 4:17,9372290,,l2_evo_basic_vbrackla.robot_129980_Default,S2C_PFE_VBRACKLA_L2,,,,,,,
370778,FAILED,5/26/2021 4:33,504583,,,unit-test,,,,,,,
370777,FAILED,5/26/2021 4:38,505826,,,unit-test,,,,,,,
370691,ABORTED,5/26/2021 4:55,9372607,,vscapa_mpls,scapa_basic_platform_sanity,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_VPN,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,scapa_basic_platform_sanity,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38534_L3FWD_3,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_BRACKLA_PCT_AE_8LINK_TRAFFIC_SANITY,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_IPV4,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,vscapa_aft_ecmp,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VBRACKLA_PFERESTART_DEV,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,brackla_basic_platform_sanity,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_VPN,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,vscapa_aft_rt_nhs,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_BRACKLA_PCT_PFE_LDP_SCALING_SANITY,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,vscapa_aft_ecmp,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,vscapa_aft_mpls,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_BRACKLA_PCT_AE_8LINK_TRAFFIC_SANITY,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38540_IPV4,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,scapa_basic_platform_sanity,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VBRACKLA_PFERESTART_DEV,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,vscapa_aft_interfaces,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,VIRTUAL_SCAPA_PCT_PFE_RLI38534_L3FWD_3,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,brackla_basic_platform_sanity,,,,,,,
370704,FAILED,5/26/2021 4:10,505742,,,unit-test,,,,,,,
370766,FAILED,5/26/2021 4:06,9372202,,L2_Scapa_CI_Sanity,L2_CI_Sanity,,,,,,,
370766,ABORTED,5/26/2021 4:06,9372190,,ae_l2_l3_test_vbrackla,brackla_basic_platform_sanity,,,,,,,
370688,ABORTED,5/26/2021 4:05,9372179,,ae_l2_l3_test_vbrackla,brackla_basic_platform_sanity,,,,,,,
370705,ABORTED,5/26/2021 4:46,9372572,,node_prot_bgp_pw_5.pl_PCT,RPD_PC_BGP,,,,,,,
370705,ABORTED,5/26/2021 4:07,9372572,This script is not supported for this Branch/Release,BGP_204_RLI43559_bgpidentifier_001.robot_142154_Default,RPD_PC_BGP,pct-admin,,,,,,
370668,FAILED,5/26/2021 3:53,9372232,,l2_evo_basic_vbrackla.robot_129980_Default,S2C_PFE_VBRACKLA_L2,,,,,,,
370675,ABORTED,5/26/2021 4:09,9372129,,ae_vscapa_sanity,scapa_basic_platform_sanity,,,,,,,
370576,ABORTED,5/26/2021 3:58,9372561,This script is not supported for this Branch/Release,code_v3_snmp_3.pl_194r1_rli42269_virtual_default,MGD_PC_SNMP_SANITY,pct-admin,,,,,,
370576,ABORTED,5/26/2021 3:58,9372561,This script is not supported for this Branch/Release,vrf_default_context_support_for_snmpv3.robot_125999_Default_PCT_VMX,MGD_PC_SNMP_SANITY,pct-admin,,,,,,
370576,ABORTED,5/26/2021 3:58,9372561,This script is not supported for this Branch/Release,vrf_default_context_support_for_snmpv3.robot_194r1_rli42269_virtual_default,MGD_PC_SNMP_SANITY,pct-admin,,,,,,
370743,ABORTED,5/26/2021 4:00,9371920,,vscapa_sanity_mpls_swap,s2c_aft_vscapa_mpls,,,,,,,
370576,ABORTED,5/26/2021 3:58,9372544,This script is not supported for this Branch/Release,mgd_membercommands_validation.robot_194r1_rli42307_virtual_default,MGD_PC_Event-Syslog,pct-admin,,,,,,
370576,ABORTED,5/26/2021 3:58,9372544,This script is not supported for this Branch/Release,errmsg_pfe_syslog_support.robot_194r1_rli36505_virtual_default,MGD_PC_Event-Syslog,pct-admin,,,,,,
370576,ABORTED,5/26/2021 3:58,9372539,This script is not supported for this Branch/Release,display_set_explicit_option.robot_201r1_rli42703_virtual_default,MGD_PC_Commitd,pct-admin,,,,,,
370764,FAILED,5/26/2021 3:47,9372152,,s2c_pf_fabric_brackla_sanity,HW_Brackla_fabric_sanity,,,,,,,
370668,FAILED,5/26/2021 3:59,9372253,,host_transit_traffic.robot_zt,sgadela-vmx_zt_sanity-evos2c-239490,,,,,,,
